step,action,eef_pos,good,target_pos
0,[-0.3       -0.1356539  0.        -1.       ],[-0.07918747 -0.13283478],False,[-0.0698727  -0.12250824]
1,[-0.3       -0.1356539  0.        -1.       ],[-0.08206333 -0.13444839],False,[-0.0698727  -0.12250824]
2,[-0.3       -0.1356539  0.        -1.       ],[-0.0852268  -0.13624289],False,[-0.0698727  -0.12250824]
3,[-0.3       -0.1356539  0.        -1.       ],[-0.0885558  -0.13808196],False,[-0.0698727  -0.12250824]
4,[-0.3       -0.1356539  0.        -1.       ],[-0.09200248 -0.13993461],False,[-0.0698727  -0.12250824]
5,[-0.3       -0.1356539  0.        -1.       ],[-0.09555194 -0.14178365],False,[-0.0698727  -0.12250824]
6,[-0.3       -0.1356539  0.        -1.       ],[-0.09919207 -0.14361983],False,[-0.0698727  -0.12250824]
7,[-0.3       -0.1356539  0.        -1.       ],[-0.10290948 -0.14543922],False,[-0.0698727  -0.12250824]
8,[-0.3       -0.1356539  0.        -1.       ],[-0.10669025 -0.1472412 ],False,[-0.0698727  -0.12250824]
9,[-0.3       -0.1356539  0.        -1.       ],[-0.11052091 -0.14902725],False,[-0.0698727  -0.12250824]
10,[-0.3       -0.1356539  0.        -1.       ],[-0.11438914 -0.15079991],False,[-0.0698727  -0.12250824]
11,[-0.3       -0.1356539  0.        -1.       ],[-0.11828419 -0.15256218],False,[-0.0698727  -0.12250824]
12,[-0.3       -0.1356539  0.        -1.       ],[-0.12219702 -0.15431704],False,[-0.0698727  -0.12250824]
13,[-0.3       -0.1356539  0.        -1.       ],[-0.12612035 -0.15606722],False,[-0.0698727  -0.12250824]
14,[-0.3       -0.1356539  0.        -1.       ],[-0.13004851 -0.15781501],False,[-0.0698727  -0.12250824]
15,[-0.3       -0.1356539  0.        -1.       ],[-0.13397726 -0.15956227],False,[-0.0698727  -0.12250824]
16,[-0.3       -0.1356539  0.        -1.       ],[-0.13790363 -0.16131042],False,[-0.0698727  -0.12250824]
17,[-0.3       -0.1356539  0.        -1.       ],[-0.14182561 -0.16306046],False,[-0.0698727  -0.12250824]
18,[-0.3       -0.1356539  0.        -1.       ],[-0.145742   -0.16481308],False,[-0.0698727  -0.12250824]
19,[-0.3       -0.1356539  0.        -1.       ],[-0.14965219 -0.16656872],False,[-0.0698727  -0.12250824]
20,[-0.3       -0.1356539  0.        -1.       ],[-0.15355596 -0.16832762],False,[-0.0698727  -0.12250824]
21,[-0.3       -0.1356539  0.        -1.       ],[-0.15745338 -0.17008987],False,[-0.0698727  -0.12250824]
22,[-0.10287567 -0.3         0.         -1.        ],[-0.16030765 -0.17268731],False,[-0.0698727  -0.12250824]
23,[-0.10287567 -0.3         0.         -1.        ],[-0.16242752 -0.17583747],False,[-0.0698727  -0.12250824]
24,[-0.10287567 -0.3         0.         -1.        ],[-0.16439344 -0.17913318],False,[-0.0698727  -0.12250824]
25,[-0.10287567 -0.3         0.         -1.        ],[-0.16626649 -0.18256001],False,[-0.0698727  -0.12250824]
26,[-0.10287567 -0.3         0.         -1.        ],[-0.16807257 -0.18608851],False,[-0.0698727  -0.12250824]
27,[-0.10287567 -0.3         0.         -1.        ],[-0.16979614 -0.18971297],False,[-0.0698727  -0.12250824]
28,[-0.10287567 -0.3         0.         -1.        ],[-0.1714652  -0.19340346],False,[-0.0698727  -0.12250824]
29,[-0.10287567 -0.3         0.         -1.        ],[-0.17309415 -0.19714024],False,[-0.0698727  -0.12250824]
30,[-0.10287567 -0.3         0.         -1.        ],[-0.17468929 -0.20091055],False,[-0.0698727  -0.12250824]
31,[-0.10287567 -0.3         0.         -1.        ],[-0.17625649 -0.20470406],False,[-0.0698727  -0.12250824]
32,[-0.10287567 -0.3         0.         -1.        ],[-0.17780132 -0.20851249],False,[-0.0698727  -0.12250824]
33,[-0.10287567 -0.3         0.         -1.        ],[-0.17932877 -0.21232946],False,[-0.0698727  -0.12250824]
34,[-0.10287567 -0.3         0.         -1.        ],[-0.18084309 -0.21615019],False,[-0.0698727  -0.12250824]
35,[-0.10287567 -0.3         0.         -1.        ],[-0.18234777 -0.21997123],False,[-0.0698727  -0.12250824]
36,[-0.10287567 -0.3         0.         -1.        ],[-0.1838455  -0.22379026],False,[-0.0698727  -0.12250824]
37,[-0.10287567 -0.3         0.         -1.        ],[-0.18533829 -0.22760578],False,[-0.0698727  -0.12250824]
