step,action,eef_pos,good,target_pos
0,[-0.01378902  0.3         0.         -1.        ],[-0.09195064 -0.15452203],True,[-0.10313954  0.08980802]
1,[-0.01378902  0.3         0.         -1.        ],[-0.09187669 -0.1524787 ],True,[-0.10313954  0.08980802]
2,[-0.01378902  0.3         0.         -1.        ],[-0.09174377 -0.14976242],True,[-0.10313954  0.08980802]
3,[-0.01378902  0.3         0.         -1.        ],[-0.0916243  -0.14664572],True,[-0.10313954  0.08980802]
4,[-0.01378902  0.3         0.         -1.        ],[-0.0915339  -0.14324183],True,[-0.10313954  0.08980802]
5,[-0.01378902  0.3         0.         -1.        ],[-0.09147259 -0.13963586],True,[-0.10313954  0.08980802]
6,[-0.01378902  0.3         0.         -1.        ],[-0.09144877 -0.1358903 ],True,[-0.10313954  0.08980802]
7,[-0.01378902  0.3         0.         -1.        ],[-0.0914656  -0.13205376],True,[-0.10313954  0.08980802]
8,[-0.01378902  0.3         0.         -1.        ],[-0.09152137 -0.12816221],True,[-0.10313954  0.08980802]
9,[-0.01378902  0.3         0.         -1.        ],[-0.09161132 -0.12424081],True,[-0.10313954  0.08980802]
10,[-0.01378902  0.3         0.         -1.        ],[-0.09172914 -0.12030605],True,[-0.10313954  0.08980802]
11,[-0.01378902  0.3         0.         -1.        ],[-0.09186819 -0.11636796],True,[-0.10313954  0.08980802]
12,[-0.01378902  0.3         0.         -1.        ],[-0.09202217 -0.11243202],True,[-0.10313954  0.08980802]
13,[-0.01378902  0.3         0.         -1.        ],[-0.09218563 -0.10850069],True,[-0.10313954  0.08980802]
14,[-0.01378902  0.3         0.         -1.        ],[-0.09235408 -0.10457457],True,[-0.10313954  0.08980802]
15,[-0.01378902  0.3         0.         -1.        ],[-0.09252409 -0.10065324],True,[-0.10313954  0.08980802]
16,[-0.01378902  0.3         0.         -1.        ],[-0.09269319 -0.09673583],True,[-0.10313954  0.08980802]
17,[-0.01378902  0.3         0.         -1.        ],[-0.09285974 -0.09282129],True,[-0.10313954  0.08980802]
18,[-0.01378902  0.3         0.         -1.        ],[-0.09302278 -0.08890867],True,[-0.10313954  0.08980802]
19,[-0.01378902  0.3         0.         -1.        ],[-0.09318188 -0.08499713],True,[-0.10313954  0.08980802]
20,[-0.01378902  0.3         0.         -1.        ],[-0.09333699 -0.08108602],True,[-0.10313954  0.08980802]
21,[-0.01378902  0.3         0.         -1.        ],[-0.09348832 -0.07717484],True,[-0.10313954  0.08980802]
22,[-0.01378902  0.3         0.         -1.        ],[-0.09363624 -0.07326322],True,[-0.10313954  0.08980802]
23,[-0.01378902  0.3         0.         -1.        ],[-0.0937812  -0.06935092],True,[-0.10313954  0.08980802]
24,[-0.01378902  0.3         0.         -1.        ],[-0.09392368 -0.06543774],True,[-0.10313954  0.08980802]
25,[-0.01378902  0.3         0.         -1.        ],[-0.09406413 -0.06152359],True,[-0.10313954  0.08980802]
26,[-0.01378902  0.3         0.         -1.        ],[-0.09420296 -0.05760837],True,[-0.10313954  0.08980802]
27,[-0.01378902  0.3         0.         -1.        ],[-0.09434055 -0.05369204],True,[-0.10313954  0.08980802]
28,[-0.01378902  0.3         0.         -1.        ],[-0.09447719 -0.04977457],True,[-0.10313954  0.08980802]
29,[-0.01378902  0.3         0.         -1.        ],[-0.09461312 -0.04585594],True,[-0.10313954  0.08980802]
30,[-0.01378902  0.3         0.         -1.        ],[-0.09474851 -0.04193616],True,[-0.10313954  0.08980802]
31,[-0.01378902  0.3         0.         -1.        ],[-0.09488352 -0.03801521],True,[-0.10313954  0.08980802]
32,[-0.01378902  0.3         0.         -1.        ],[-0.09501823 -0.0340931 ],True,[-0.10313954  0.08980802]
33,[-0.01378902  0.3         0.         -1.        ],[-0.09515271 -0.03016985],True,[-0.10313954  0.08980802]
