step,action,eef_pos,good,target_pos,in_target
0,[ 0.19787217 -0.3         0.         -1.        ],[-0.13449079  0.27023839],True,[-0.00470353  0.07502679],False
1,[ 0.19787217 -0.3         0.         -1.        ],[-0.13258071  0.26752561],True,[-0.00470353  0.07502679],False
2,[ 0.19787217 -0.3         0.         -1.        ],[-0.13046743  0.26431073],True,[-0.00470353  0.07502679],False
3,[ 0.19787217 -0.3         0.         -1.        ],[-0.12823079  0.2606577 ],True,[-0.00470353  0.07502679],False
4,[ 0.19787217 -0.3         0.         -1.        ],[-0.12590743  0.25671082],True,[-0.00470353  0.07502679],False
5,[ 0.19787217 -0.3         0.         -1.        ],[-0.12351723  0.25258582],True,[-0.00470353  0.07502679],False
6,[ 0.19787217 -0.3         0.         -1.        ],[-0.12107259  0.24836829],True,[-0.00470353  0.07502679],False
7,[ 0.19787217 -0.3         0.         -1.        ],[-0.11858241  0.24411864],True,[-0.00470353  0.07502679],False
8,[ 0.19787217 -0.3         0.         -1.        ],[-0.11605397  0.23987698],True,[-0.00470353  0.07502679],False
9,[ 0.19787217 -0.3         0.         -1.        ],[-0.11349384  0.23566762],True,[-0.00470353  0.07502679],False
10,[ 0.19787217 -0.3         0.         -1.        ],[-0.11090824  0.23150298],True,[-0.00470353  0.07502679],False
11,[ 0.19787217 -0.3         0.         -1.        ],[-0.10832635  0.22737451],True,[-0.00470353  0.07502679],False
12,[ 0.19787217 -0.3         0.         -1.        ],[-0.1057529  0.2232809],True,[-0.00470353  0.07502679],False
13,[ 0.19787217 -0.3         0.         -1.        ],[-0.10318979  0.21921518],True,[-0.00470353  0.07502679],False
14,[ 0.19787217 -0.3         0.         -1.        ],[-0.10064293  0.21517005],True,[-0.00470353  0.07502679],False
15,[ 0.19787217 -0.3         0.         -1.        ],[-0.09811377  0.21113995],True,[-0.00470353  0.07502679],False
16,[ 0.19787217 -0.3         0.         -1.        ],[-0.09560457  0.20712146],True,[-0.00470353  0.07502679],False
17,[ 0.19787217 -0.3         0.         -1.        ],[-0.09311113  0.2031123 ],True,[-0.00470353  0.07502679],False
18,[ 0.19787217 -0.3         0.         -1.        ],[-0.09063037  0.19910933],True,[-0.00470353  0.07502679],False
19,[ 0.19787217 -0.3         0.         -1.        ],[-0.08816085  0.19510964],True,[-0.00470353  0.07502679],False
20,[ 0.19787217 -0.3         0.         -1.        ],[-0.08570198  0.19111075],True,[-0.00470353  0.07502679],False
21,[ 0.19787217 -0.3         0.         -1.        ],[-0.0832537   0.18711077],True,[-0.00470353  0.07502679],False
22,[ 0.19787217 -0.3         0.         -1.        ],[-0.08081626  0.18310832],True,[-0.00470353  0.07502679],False
23,[ 0.19787217 -0.3         0.         -1.        ],[-0.07839023  0.17910242],True,[-0.00470353  0.07502679],False
24,[ 0.19787217 -0.3         0.         -1.        ],[-0.07597649  0.17509228],True,[-0.00470353  0.07502679],False
