step,action,eef_pos,good,target_pos,in_target
0,[-0.11149028  0.3         0.         -1.        ],[ 0.04190784 -0.26205727],True,[-0.07206249  0.04061767],False
1,[-0.11149028  0.3         0.         -1.        ],[ 0.04228359 -0.26077588],True,[-0.07206249  0.04061767],False
2,[-0.11149028  0.3         0.         -1.        ],[ 0.04245125 -0.25900715],True,[-0.07206249  0.04061767],False
3,[-0.11149028  0.3         0.         -1.        ],[ 0.04248571 -0.25681565],True,[-0.07206249  0.04061767],False
4,[-0.11149028  0.3         0.         -1.        ],[ 0.04233696 -0.25422824],True,[-0.07206249  0.04061767],False
5,[-0.11149028  0.3         0.         -1.        ],[ 0.04198148 -0.25130398],True,[-0.07206249  0.04061767],False
6,[-0.11149028  0.3         0.         -1.        ],[ 0.04142111 -0.24811098],True,[-0.07206249  0.04061767],False
7,[-0.11149028  0.3         0.         -1.        ],[ 0.04065767 -0.24470314],True,[-0.07206249  0.04061767],False
8,[-0.11149028  0.3         0.         -1.        ],[ 0.03970457 -0.24112861],True,[-0.07206249  0.04061767],False
9,[-0.11149028  0.3         0.         -1.        ],[ 0.03858364 -0.23742899],True,[-0.07206249  0.04061767],False
10,[-0.11149028  0.3         0.         -1.        ],[ 0.03732127 -0.23363907],True,[-0.07206249  0.04061767],False
11,[-0.11149028  0.3         0.         -1.        ],[ 0.0359452  -0.22978705],True,[-0.07206249  0.04061767],False
12,[-0.11149028  0.3         0.         -1.        ],[ 0.0344823  -0.22589519],True,[-0.07206249  0.04061767],False
13,[-0.11149028  0.3         0.         -1.        ],[ 0.03295704 -0.22198054],True,[-0.07206249  0.04061767],False
14,[-0.11149028  0.3         0.         -1.        ],[ 0.03139066 -0.21805566],True,[-0.07206249  0.04061767],False
15,[-0.11149028  0.3         0.         -1.        ],[ 0.02980076 -0.21412943],True,[-0.07206249  0.04061767],False
16,[-0.11149028  0.3         0.         -1.        ],[ 0.02820125 -0.21020772],True,[-0.07206249  0.04061767],False
17,[-0.11149028  0.3         0.         -1.        ],[ 0.02660258 -0.20629408],True,[-0.07206249  0.04061767],False
18,[-0.11149028  0.3         0.         -1.        ],[ 0.02501214 -0.20239025],True,[-0.07206249  0.04061767],False
19,[-0.11149028  0.3         0.         -1.        ],[ 0.02343465 -0.19849672],True,[-0.07206249  0.04061767],False
20,[-0.11149028  0.3         0.         -1.        ],[ 0.02187269 -0.1946131 ],True,[-0.07206249  0.04061767],False
21,[-0.11149028  0.3         0.         -1.        ],[ 0.02032717 -0.19073844],True,[-0.07206249  0.04061767],False
22,[-0.11149028  0.3         0.         -1.        ],[ 0.01879776 -0.1868715 ],True,[-0.07206249  0.04061767],False
23,[-0.11149028  0.3         0.         -1.        ],[ 0.01728329 -0.18301093],True,[-0.07206249  0.04061767],False
24,[-0.11149028  0.3         0.         -1.        ],[ 0.01578207 -0.17915538],True,[-0.07206249  0.04061767],False
25,[-0.11149028  0.3         0.         -1.        ],[ 0.01429215 -0.1753036 ],True,[-0.07206249  0.04061767],False
26,[-0.11149028  0.3         0.         -1.        ],[ 0.01281154 -0.17145449],True,[-0.07206249  0.04061767],False
27,[-0.11149028  0.3         0.         -1.        ],[ 0.01133832 -0.16760711],True,[-0.07206249  0.04061767],False
28,[-0.11149028  0.3         0.         -1.        ],[ 0.00987077 -0.16376069],True,[-0.07206249  0.04061767],False
29,[-0.11149028  0.3         0.         -1.        ],[ 0.0084074  -0.15991463],True,[-0.07206249  0.04061767],False
30,[-0.11149028  0.3         0.         -1.        ],[ 0.00694699 -0.15606845],True,[-0.07206249  0.04061767],False
31,[-0.11149028  0.3         0.         -1.        ],[ 0.00548856 -0.15222183],True,[-0.07206249  0.04061767],False
32,[-0.11149028  0.3         0.         -1.        ],[ 0.00403138 -0.1483745 ],True,[-0.07206249  0.04061767],False
33,[-0.11149028  0.3         0.         -1.        ],[ 0.00257493 -0.14452632],True,[-0.07206249  0.04061767],False
34,[-0.11149028  0.3         0.         -1.        ],[ 0.00111887 -0.14067717],True,[-0.07206249  0.04061767],False
35,[-0.11149028  0.3         0.         -1.        ],[-0.000337   -0.13682701],True,[-0.07206249  0.04061767],False
36,[-0.11149028  0.3         0.         -1.        ],[-0.00179275 -0.13297579],True,[-0.07206249  0.04061767],False
37,[-0.11149028  0.3         0.         -1.        ],[-0.00324839 -0.12912352],True,[-0.07206249  0.04061767],False
38,[-0.11149028  0.3         0.         -1.        ],[-0.00470386 -0.12527021],True,[-0.07206249  0.04061767],False
39,[-0.11149028  0.3         0.         -1.        ],[-0.00615906 -0.12141584],True,[-0.07206249  0.04061767],False
40,[-0.11149028  0.3         0.         -1.        ],[-0.00761389 -0.11756045],True,[-0.07206249  0.04061767],False
41,[-0.11149028  0.3         0.         -1.        ],[-0.00906822 -0.11370404],True,[-0.07206249  0.04061767],False
42,[-0.11149028  0.3         0.         -1.        ],[-0.01052196 -0.1098466 ],True,[-0.07206249  0.04061767],False
43,[-0.11149028  0.3         0.         -1.        ],[-0.01197499 -0.10598815],True,[-0.07206249  0.04061767],False
44,[-0.11149028  0.3         0.         -1.        ],[-0.01342722 -0.10212868],True,[-0.07206249  0.04061767],False
45,[-0.11149028  0.3         0.         -1.        ],[-0.0148786  -0.09826817],True,[-0.07206249  0.04061767],False
46,[-0.12351992  0.3         0.         -1.        ],[-0.01639296 -0.09440908],True,[-0.07206249  0.04061767],False
47,[-0.12351992  0.3         0.         -1.        ],[-0.01795227 -0.09055377],True,[-0.07206249  0.04061767],False
48,[-0.12351992  0.3         0.         -1.        ],[-0.01952036 -0.08669791],True,[-0.07206249  0.04061767],False
49,[-0.12351992  0.3         0.         -1.        ],[-0.02109423 -0.08283989],True,[-0.07206249  0.04061767],False
