step,action,eef_pos,good,target_pos,in_target
0,[ 0.15814065 -0.3         0.         -1.        ],[-0.19173286  0.05579347],True,[-0.08882813 -0.12613355],False
1,[ 0.15814065 -0.3         0.         -1.        ],[-0.19379952  0.05228276],True,[-0.08882813 -0.12613355],False
2,[ 0.15814065 -0.3         0.         -1.        ],[-0.19503645  0.0482529 ],True,[-0.08882813 -0.12613355],False
3,[ 0.15814065 -0.3         0.         -1.        ],[-0.19579415  0.04412053],True,[-0.08882813 -0.12613355],False
4,[ 0.15814065 -0.3         0.         -1.        ],[-0.1961272   0.03998217],True,[-0.08882813 -0.12613355],False
5,[ 0.15814065 -0.3         0.         -1.        ],[-0.19604861  0.03586309],True,[-0.08882813 -0.12613355],False
6,[ 0.15814065 -0.3         0.         -1.        ],[-0.19559783  0.0317625 ],True,[-0.08882813 -0.12613355],False
7,[ 0.15814065 -0.3         0.         -1.        ],[-0.19477304  0.02767957],True,[-0.08882813 -0.12613355],False
8,[ 0.15814065 -0.3         0.         -1.        ],[-0.19362369  0.02360779],True,[-0.08882813 -0.12613355],False
9,[ 0.15814065 -0.3         0.         -1.        ],[-0.19221062  0.01954269],True,[-0.08882813 -0.12613355],False
10,[ 0.15814065 -0.3         0.         -1.        ],[-0.19058715  0.01548237],True,[-0.08882813 -0.12613355],False
11,[ 0.15814065 -0.3         0.         -1.        ],[-0.18880476  0.01142677],True,[-0.08882813 -0.12613355],False
12,[ 0.15814065 -0.3         0.         -1.        ],[-0.18690934  0.00737666],True,[-0.08882813 -0.12613355],False
13,[ 0.15814065 -0.3         0.         -1.        ],[-0.18493914  0.00333276],True,[-0.08882813 -0.12613355],False
14,[ 0.15814065 -0.3         0.         -1.        ],[-0.18292455 -0.00070456],True,[-0.08882813 -0.12613355],False
15,[ 0.15814065 -0.3         0.         -1.        ],[-0.18088877 -0.00473528],True,[-0.08882813 -0.12613355],False
16,[ 0.15814065 -0.3         0.         -1.        ],[-0.17884875 -0.00875949],True,[-0.08882813 -0.12613355],False
17,[ 0.15814065 -0.3         0.         -1.        ],[-0.17681616 -0.01277726],True,[-0.08882813 -0.12613355],False
18,[ 0.15814065 -0.3         0.         -1.        ],[-0.1747984  -0.01678861],True,[-0.08882813 -0.12613355],False
19,[ 0.15814065 -0.3         0.         -1.        ],[-0.17279942 -0.02079346],True,[-0.08882813 -0.12613355],False
20,[ 0.15814065 -0.3         0.         -1.        ],[-0.17082055 -0.02479174],True,[-0.08882813 -0.12613355],False
21,[ 0.15814065 -0.3         0.         -1.        ],[-0.1688612 -0.0287834],True,[-0.08882813 -0.12613355],False
22,[ 0.15814065 -0.3         0.         -1.        ],[-0.16691968 -0.03276902],True,[-0.08882813 -0.12613355],False
23,[ 0.15814065 -0.3         0.         -1.        ],[-0.164996   -0.03675129],True,[-0.08882813 -0.12613355],False
24,[ 0.15814065 -0.3         0.         -1.        ],[-0.16308792 -0.04072792],True,[-0.08882813 -0.12613355],False
25,[ 0.15814065 -0.3         0.         -1.        ],[-0.16119095 -0.04469776],True,[-0.08882813 -0.12613355],False
26,[ 0.15814065 -0.3         0.         -1.        ],[-0.15930101 -0.04866079],True,[-0.08882813 -0.12613355],False
27,[ 0.15814065 -0.3         0.         -1.        ],[-0.15741476 -0.05261742],True,[-0.08882813 -0.12613355],False
28,[ 0.15814065 -0.3         0.         -1.        ],[-0.15552947 -0.05656822],True,[-0.08882813 -0.12613355],False
29,[ 0.15814065 -0.3         0.         -1.        ],[-0.15364301 -0.06051376],True,[-0.08882813 -0.12613355],False
30,[ 0.15814065 -0.3         0.         -1.        ],[-0.15175374 -0.06445459],True,[-0.08882813 -0.12613355],False
31,[ 0.15814065 -0.3         0.         -1.        ],[-0.14986051 -0.06839121],True,[-0.08882813 -0.12613355],False
32,[ 0.15814065 -0.3         0.         -1.        ],[-0.14796251 -0.07232404],True,[-0.08882813 -0.12613355],False
33,[ 0.15814065 -0.3         0.         -1.        ],[-0.14605929 -0.07625344],True,[-0.08882813 -0.12613355],False
34,[ 0.15814065 -0.3         0.         -1.        ],[-0.14415067 -0.08017972],True,[-0.08882813 -0.12613355],False
