step,action,eef_pos,good,target_pos
0,[ 0.0439252 -0.3        0.        -1.       ],[-0.19973607  0.27884178],True,[-0.13118533 -0.19335169]
1,[ 0.0439252 -0.3        0.        -1.       ],[-0.20069167  0.27990862],True,[-0.13118533 -0.19335169]
2,[ 0.0439252 -0.3        0.        -1.       ],[-0.20192438  0.2795749 ],True,[-0.13118533 -0.19335169]
3,[ 0.0439252 -0.3        0.        -1.       ],[-0.20312319  0.27819174],True,[-0.13118533 -0.19335169]
4,[ 0.0439252 -0.3        0.        -1.       ],[-0.20416318  0.27595101],True,[-0.13118533 -0.19335169]
5,[ 0.0439252 -0.3        0.        -1.       ],[-0.20502172  0.2730234 ],True,[-0.13118533 -0.19335169]
6,[ 0.0439252 -0.3        0.        -1.       ],[-0.20570265  0.26956976],True,[-0.13118533 -0.19335169]
7,[ 0.0439252 -0.3        0.        -1.       ],[-0.20621628  0.26574082],True,[-0.13118533 -0.19335169]
8,[ 0.0439252 -0.3        0.        -1.       ],[-0.20657508  0.26166672],True,[-0.13118533 -0.19335169]
9,[ 0.0439252 -0.3        0.        -1.       ],[-0.20679102  0.25745186],True,[-0.13118533 -0.19335169]
10,[ 0.05031395 -0.3         0.         -1.        ],[-0.20683705  0.253173  ],True,[-0.13118533 -0.19335169]
11,[ 0.05031395 -0.3         0.         -1.        ],[-0.20672815  0.24888343],True,[-0.13118533 -0.19335169]
12,[ 0.05031395 -0.3         0.         -1.        ],[-0.20649977  0.24462173],True,[-0.13118533 -0.19335169]
13,[ 0.05031395 -0.3         0.         -1.        ],[-0.20616677  0.24040938],True,[-0.13118533 -0.19335169]
14,[ 0.05031395 -0.3         0.         -1.        ],[-0.20574113  0.23625537],True,[-0.13118533 -0.19335169]
15,[ 0.05031395 -0.3         0.         -1.        ],[-0.20523472  0.23216037],True,[-0.13118533 -0.19335169]
16,[ 0.05031395 -0.3         0.         -1.        ],[-0.20465969  0.22811983],True,[-0.13118533 -0.19335169]
17,[ 0.05031395 -0.3         0.         -1.        ],[-0.20402824  0.22412626],True,[-0.13118533 -0.19335169]
18,[ 0.05031395 -0.3         0.         -1.        ],[-0.20335225  0.22017093],True,[-0.13118533 -0.19335169]
19,[ 0.05031395 -0.3         0.         -1.        ],[-0.20264292  0.2162451 ],True,[-0.13118533 -0.19335169]
20,[ 0.05031395 -0.3         0.         -1.        ],[-0.20191037  0.21234072],True,[-0.13118533 -0.19335169]
21,[ 0.05031395 -0.3         0.         -1.        ],[-0.20116342  0.20845084],True,[-0.13118533 -0.19335169]
22,[ 0.05031395 -0.3         0.         -1.        ],[-0.20040946  0.20456976],True,[-0.13118533 -0.19335169]
23,[ 0.05031395 -0.3         0.         -1.        ],[-0.19965437  0.20069304],True,[-0.13118533 -0.19335169]
24,[ 0.05031395 -0.3         0.         -1.        ],[-0.19890259  0.19681736],True,[-0.13118533 -0.19335169]
25,[ 0.05031395 -0.3         0.         -1.        ],[-0.19815724  0.19294041],True,[-0.13118533 -0.19335169]
26,[ 0.05031395 -0.3         0.         -1.        ],[-0.19742025  0.18906066],True,[-0.13118533 -0.19335169]
27,[ 0.05031395 -0.3         0.         -1.        ],[-0.19669254  0.18517722],True,[-0.13118533 -0.19335169]
28,[ 0.05031395 -0.3         0.         -1.        ],[-0.19597425  0.18128969],True,[-0.13118533 -0.19335169]
29,[ 0.05031395 -0.3         0.         -1.        ],[-0.19526489  0.17739798],True,[-0.13118533 -0.19335169]
30,[ 0.05031395 -0.3         0.         -1.        ],[-0.19456353  0.17350226],True,[-0.13118533 -0.19335169]
31,[ 0.05031395 -0.3         0.         -1.        ],[-0.19386894  0.1696028 ],True,[-0.13118533 -0.19335169]
32,[ 0.05031395 -0.3         0.         -1.        ],[-0.19317976  0.16569996],True,[-0.13118533 -0.19335169]
33,[ 0.05031395 -0.3         0.         -1.        ],[-0.19249459  0.16179409],True,[-0.13118533 -0.19335169]
34,[ 0.05031395 -0.3         0.         -1.        ],[-0.19181206  0.15788557],True,[-0.13118533 -0.19335169]
35,[ 0.05031395 -0.3         0.         -1.        ],[-0.19113095  0.15397469],True,[-0.13118533 -0.19335169]
36,[ 0.05031395 -0.3         0.         -1.        ],[-0.19045014  0.15006174],True,[-0.13118533 -0.19335169]
37,[ 0.05031395 -0.3         0.         -1.        ],[-0.18976875  0.14614694],True,[-0.13118533 -0.19335169]
38,[ 0.05031395 -0.3         0.         -1.        ],[-0.18908605  0.14223048],True,[-0.13118533 -0.19335169]
39,[ 0.05031395 -0.3         0.         -1.        ],[-0.18840153  0.1383125 ],True,[-0.13118533 -0.19335169]
40,[ 0.05031395 -0.3         0.         -1.        ],[-0.18771483  0.13439311],True,[-0.13118533 -0.19335169]
41,[ 0.05031395 -0.3         0.         -1.        ],[-0.18702579  0.13047241],True,[-0.13118533 -0.19335169]
42,[ 0.05031395 -0.3         0.         -1.        ],[-0.18633436  0.12655047],True,[-0.13118533 -0.19335169]
43,[ 0.05031395 -0.3         0.         -1.        ],[-0.18564061  0.12262735],True,[-0.13118533 -0.19335169]
