step,action,eef_pos,good,target_pos
0,[-0.05107139 -0.3         0.         -1.        ],[0.15490633 0.2846955 ],True,[ 0.1080749 -0.0038826]
1,[-0.05107139 -0.3         0.         -1.        ],[0.15592973 0.2866766 ],True,[ 0.1080749 -0.0038826]
2,[-0.05107139 -0.3         0.         -1.        ],[0.15716136 0.28704408],True,[ 0.1080749 -0.0038826]
3,[-0.05107139 -0.3         0.         -1.        ],[0.15835627 0.28632745],True,[ 0.1080749 -0.0038826]
4,[-0.05107139 -0.3         0.         -1.        ],[0.15943554 0.28477192],True,[ 0.1080749 -0.0038826]
5,[-0.05107139 -0.3         0.         -1.        ],[0.16033377 0.28255606],True,[ 0.1080749 -0.0038826]
6,[-0.05107139 -0.3         0.         -1.        ],[0.16100908 0.27982039],True,[ 0.1080749 -0.0038826]
7,[-0.05107139 -0.3         0.         -1.        ],[0.16143977 0.27668672],True,[ 0.1080749 -0.0038826]
8,[-0.05107139 -0.3         0.         -1.        ],[0.1616221 0.2732554],True,[ 0.1080749 -0.0038826]
9,[-0.05107139 -0.3         0.         -1.        ],[0.16156677 0.26960649],True,[ 0.1080749 -0.0038826]
10,[-0.05107139 -0.3         0.         -1.        ],[0.16129506 0.26580258],True,[ 0.1080749 -0.0038826]
11,[-0.05107139 -0.3         0.         -1.        ],[0.16083497 0.26189194],True,[ 0.1080749 -0.0038826]
12,[-0.05107139 -0.3         0.         -1.        ],[0.16021805 0.25791138],True,[ 0.1080749 -0.0038826]
13,[-0.05107139 -0.3         0.         -1.        ],[0.15947672 0.25388867],True,[ 0.1080749 -0.0038826]
14,[-0.05107139 -0.3         0.         -1.        ],[0.15864229 0.24984441],True,[ 0.1080749 -0.0038826]
15,[-0.05107139 -0.3         0.         -1.        ],[0.15774351 0.24579367],True,[ 0.1080749 -0.0038826]
16,[-0.05107139 -0.3         0.         -1.        ],[0.15680566 0.24174712],True,[ 0.1080749 -0.0038826]
17,[-0.05107139 -0.3         0.         -1.        ],[0.15585006 0.23771203],True,[ 0.1080749 -0.0038826]
18,[-0.05107139 -0.3         0.         -1.        ],[0.15489391 0.23369302],True,[ 0.1080749 -0.0038826]
19,[-0.05107139 -0.3         0.         -1.        ],[0.1539504  0.22969266],True,[ 0.1080749 -0.0038826]
20,[-0.05107139 -0.3         0.         -1.        ],[0.153029   0.22571201],True,[ 0.1080749 -0.0038826]
21,[-0.05107139 -0.3         0.         -1.        ],[0.15213591 0.22175095],True,[ 0.1080749 -0.0038826]
22,[-0.05107139 -0.3         0.         -1.        ],[0.15127451 0.21780856],True,[ 0.1080749 -0.0038826]
23,[-0.05107139 -0.3         0.         -1.        ],[0.15044593 0.21388339],True,[ 0.1080749 -0.0038826]
24,[-0.05107139 -0.3         0.         -1.        ],[0.1496495  0.20997359],True,[ 0.1080749 -0.0038826]
25,[-0.05107139 -0.3         0.         -1.        ],[0.14888325 0.20607719],True,[ 0.1080749 -0.0038826]
