step,action,eef_pos,good,target_pos
135,[-0.14978273  0.3         0.         -1.        ],[ 0.19570452 -0.14358466],True,[0.06881931 0.11245837]
136,[-0.14978273  0.3         0.         -1.        ],[ 0.19480618 -0.14182384],True,[0.06881931 0.11245837]
137,[-0.14978273  0.3         0.         -1.        ],[ 0.1939733  -0.13945694],True,[0.06881931 0.11245837]
138,[-0.14978273  0.3         0.         -1.        ],[ 0.193138   -0.13669772],True,[0.06881931 0.11245837]
139,[-0.14978273  0.3         0.         -1.        ],[ 0.19223688 -0.13362087],True,[0.06881931 0.11245837]
140,[-0.14978273  0.3         0.         -1.        ],[ 0.19124238 -0.13029582],True,[0.06881931 0.11245837]
141,[-0.14978273  0.3         0.         -1.        ],[ 0.19014181 -0.1267858 ],True,[0.06881931 0.11245837]
142,[-0.14978273  0.3         0.         -1.        ],[ 0.18891927 -0.12314118],True,[0.06881931 0.11245837]
143,[-0.14978273  0.3         0.         -1.        ],[ 0.18756788 -0.1194021 ],True,[0.06881931 0.11245837]
144,[-0.14978273  0.3         0.         -1.        ],[ 0.18608913 -0.11559923],True,[0.06881931 0.11245837]
145,[-0.14978273  0.3         0.         -1.        ],[ 0.18449074 -0.11175507],True,[0.06881931 0.11245837]
146,[-0.14978273  0.3         0.         -1.        ],[ 0.18278461 -0.10788563],True,[0.06881931 0.11245837]
147,[-0.14978273  0.3         0.         -1.        ],[ 0.18098512 -0.10400192],True,[0.06881931 0.11245837]
148,[-0.14978273  0.3         0.         -1.        ],[ 0.17910772 -0.10011128],True,[0.06881931 0.11245837]
149,[-0.14978273  0.3         0.         -1.        ],[ 0.17716787 -0.09621843],True,[0.06881931 0.11245837]
150,[-0.14978273  0.3         0.         -1.        ],[ 0.17518025 -0.09232627],True,[0.06881931 0.11245837]
151,[-0.14978273  0.3         0.         -1.        ],[ 0.1731582  -0.08843648],True,[0.06881931 0.11245837]
152,[-0.14978273  0.3         0.         -1.        ],[ 0.1711134  -0.08454992],True,[0.06881931 0.11245837]
153,[-0.14978273  0.3         0.         -1.        ],[ 0.16905574 -0.08066695],True,[0.06881931 0.11245837]
154,[-0.14978273  0.3         0.         -1.        ],[ 0.16699323 -0.07678757],True,[0.06881931 0.11245837]
155,[-0.14978273  0.3         0.         -1.        ],[ 0.16493212 -0.0729116 ],True,[0.06881931 0.11245837]
156,[-0.14978273  0.3         0.         -1.        ],[ 0.16287701 -0.06903876],True,[0.06881931 0.11245837]
157,[-0.14978273  0.3         0.         -1.        ],[ 0.16083107 -0.06516869],True,[0.06881931 0.11245837]
158,[-0.14978273  0.3         0.         -1.        ],[ 0.15879625 -0.06130101],True,[0.06881931 0.11245837]
159,[-0.14978273  0.3         0.         -1.        ],[ 0.15677348 -0.05743533],True,[0.06881931 0.11245837]
160,[-0.14978273  0.3         0.         -1.        ],[ 0.1547629 -0.0535713],True,[0.06881931 0.11245837]
161,[-0.14978273  0.3         0.         -1.        ],[ 0.15276407 -0.04970857],True,[0.06881931 0.11245837]
162,[-0.14978273  0.3         0.         -1.        ],[ 0.15077612 -0.04584682],True,[0.06881931 0.11245837]
163,[-0.14978273  0.3         0.         -1.        ],[ 0.14879795 -0.04198576],True,[0.06881931 0.11245837]
164,[-0.14978273  0.3         0.         -1.        ],[ 0.14682829 -0.03812516],True,[0.06881931 0.11245837]
165,[-0.14978273  0.3         0.         -1.        ],[ 0.14486588 -0.03426478],True,[0.06881931 0.11245837]
166,[-0.14978273  0.3         0.         -1.        ],[ 0.14290947 -0.03040447],True,[0.06881931 0.11245837]
167,[-0.14978273  0.3         0.         -1.        ],[ 0.14095792 -0.02654406],True,[0.06881931 0.11245837]
168,[-0.14978273  0.3         0.         -1.        ],[ 0.13901021 -0.02268345],True,[0.06881931 0.11245837]
169,[-0.14978273  0.3         0.         -1.        ],[ 0.13706547 -0.01882253],True,[0.06881931 0.11245837]
170,[-0.14978273  0.3         0.         -1.        ],[ 0.13512299 -0.01496123],True,[0.06881931 0.11245837]
171,[-0.14978273  0.3         0.         -1.        ],[ 0.13318217 -0.01109951],True,[0.06881931 0.11245837]
172,[-0.14978273  0.3         0.         -1.        ],[ 0.13124259 -0.00723732],True,[0.06881931 0.11245837]
173,[-0.14978273  0.3         0.         -1.        ],[ 0.1293039  -0.00337464],True,[0.06881931 0.11245837]
174,[-0.14978273  0.3         0.         -1.        ],[0.1273659  0.00048857],True,[0.06881931 0.11245837]
175,[-0.14978273  0.3         0.         -1.        ],[0.12542844 0.00435231],True,[0.06881931 0.11245837]
176,[-0.14978273  0.3         0.         -1.        ],[0.12349145 0.0082166 ],True,[0.06881931 0.11245837]
177,[-0.14978273  0.3         0.         -1.        ],[0.1215549  0.01208146],True,[0.06881931 0.11245837]
178,[-0.14978273  0.3         0.         -1.        ],[0.1196188  0.01594689],True,[0.06881931 0.11245837]
179,[-0.14978273  0.3         0.         -1.        ],[0.1176832  0.01981291],True,[0.06881931 0.11245837]
180,[-0.14978273  0.3         0.         -1.        ],[0.11574813 0.02367953],True,[0.06881931 0.11245837]
181,[-0.14978273  0.3         0.         -1.        ],[0.11381366 0.02754676],True,[0.06881931 0.11245837]
