step,action,eef_pos,good,target_pos
315,[-0.3        -0.17672425  0.         -1.        ],[0.18223112 0.08020962],True,[-0.13667462 -0.10939155]
316,[-0.3        -0.17672425  0.         -1.        ],[0.18043074 0.07965825],True,[-0.13667462 -0.10939155]
317,[-0.3        -0.17672425  0.         -1.        ],[0.17849721 0.07860834],True,[-0.13667462 -0.10939155]
318,[-0.3        -0.17672425  0.         -1.        ],[0.17640267 0.07724773],True,[-0.13667462 -0.10939155]
319,[-0.3        -0.17672425  0.         -1.        ],[0.17409517 0.0756388 ],True,[-0.13667462 -0.10939155]
320,[-0.3        -0.17672425  0.         -1.        ],[0.17157156 0.07383593],True,[-0.13667462 -0.10939155]
321,[-0.3        -0.17672425  0.         -1.        ],[0.16882161 0.07188541],True,[-0.13667462 -0.10939155]
322,[-0.3        -0.17672425  0.         -1.        ],[0.16584284 0.06982637],True,[-0.13667462 -0.10939155]
323,[-0.3        -0.17672425  0.         -1.        ],[0.16264449 0.06769049],True,[-0.13667462 -0.10939155]
324,[-0.3        -0.17672425  0.         -1.        ],[0.15924482 0.06550233],True,[-0.13667462 -0.10939155]
325,[-0.3        -0.17672425  0.         -1.        ],[0.15566787 0.06328025],True,[-0.13667462 -0.10939155]
326,[-0.3        -0.17672425  0.         -1.        ],[0.15194078 0.06103759],True,[-0.13667462 -0.10939155]
327,[-0.3        -0.17672425  0.         -1.        ],[0.14809155 0.05878375],True,[-0.13667462 -0.10939155]
328,[-0.3        -0.17672425  0.         -1.        ],[0.14414738 0.05652515],True,[-0.13667462 -0.10939155]
329,[-0.3        -0.17672425  0.         -1.        ],[0.14013341 0.05426601],True,[-0.13667462 -0.10939155]
330,[-0.3        -0.17672425  0.         -1.        ],[0.13607195 0.05200895],True,[-0.13667462 -0.10939155]
331,[-0.3        -0.17672425  0.         -1.        ],[0.13198197 0.04975544],True,[-0.13667462 -0.10939155]
332,[-0.3        -0.17672425  0.         -1.        ],[0.127879   0.04750618],True,[-0.13667462 -0.10939155]
333,[-0.3        -0.17672425  0.         -1.        ],[0.12377516 0.04526132],True,[-0.13667462 -0.10939155]
334,[-0.3        -0.17672425  0.         -1.        ],[0.11967942 0.04302067],True,[-0.13667462 -0.10939155]
335,[-0.3        -0.17672425  0.         -1.        ],[0.11559792 0.04078386],True,[-0.13667462 -0.10939155]
336,[-0.3        -0.17672425  0.         -1.        ],[0.11153444 0.03855037],True,[-0.13667462 -0.10939155]
337,[-0.3        -0.17672425  0.         -1.        ],[0.10749079 0.03631967],True,[-0.13667462 -0.10939155]
338,[-0.3        -0.17672425  0.         -1.        ],[0.10346724 0.03409124],True,[-0.13667462 -0.10939155]
339,[-0.3        -0.17672425  0.         -1.        ],[0.09946297 0.03186455],True,[-0.13667462 -0.10939155]
340,[-0.3        -0.17672425  0.         -1.        ],[0.09547637 0.02963918],True,[-0.13667462 -0.10939155]
341,[-0.3        -0.17672425  0.         -1.        ],[0.0915054  0.02741471],True,[-0.13667462 -0.10939155]
342,[-0.3        -0.17672425  0.         -1.        ],[0.08754779 0.02519082],True,[-0.13667462 -0.10939155]
343,[-0.3        -0.17672425  0.         -1.        ],[0.08360126 0.02296723],True,[-0.13667462 -0.10939155]
344,[-0.3        -0.17672425  0.         -1.        ],[0.07966365 0.02074372],True,[-0.13667462 -0.10939155]
345,[-0.3        -0.17672425  0.         -1.        ],[0.07573301 0.01852011],True,[-0.13667462 -0.10939155]
346,[-0.3        -0.17672425  0.         -1.        ],[0.07180766 0.01629626],True,[-0.13667462 -0.10939155]
347,[-0.3        -0.17672425  0.         -1.        ],[0.06788618 0.01407206],True,[-0.13667462 -0.10939155]
348,[-0.3        -0.17672425  0.         -1.        ],[0.06396746 0.01184744],True,[-0.13667462 -0.10939155]
349,[-0.3        -0.17672425  0.         -1.        ],[0.06005063 0.00962231],True,[-0.13667462 -0.10939155]
350,[-0.3        -0.17672425  0.         -1.        ],[0.05613506 0.00739664],True,[-0.13667462 -0.10939155]
351,[-0.3        -0.17672425  0.         -1.        ],[0.05222032 0.00517037],True,[-0.13667462 -0.10939155]
352,[-0.3        -0.17672425  0.         -1.        ],[0.04830613 0.00294347],True,[-0.13667462 -0.10939155]
353,[-0.3        -0.17672425  0.         -1.        ],[0.04439236 0.00071591],True,[-0.13667462 -0.10939155]
354,[-0.3        -0.17672425  0.         -1.        ],[ 0.04047897 -0.00151236],True,[-0.13667462 -0.10939155]
355,[-0.3        -0.17672425  0.         -1.        ],[ 0.03656595 -0.00374136],True,[-0.13667462 -0.10939155]
356,[-0.3        -0.17672425  0.         -1.        ],[ 0.03265339 -0.00597113],True,[-0.13667462 -0.10939155]
357,[-0.3        -0.17672425  0.         -1.        ],[ 0.02874135 -0.00820172],True,[-0.13667462 -0.10939155]
358,[-0.3        -0.17672425  0.         -1.        ],[ 0.02482993 -0.01043315],True,[-0.13667462 -0.10939155]
359,[-0.3        -0.17672425  0.         -1.        ],[ 0.02091922 -0.01266548],True,[-0.13667462 -0.10939155]
360,[-0.3        -0.17672425  0.         -1.        ],[ 0.01700929 -0.01489873],True,[-0.13667462 -0.10939155]
361,[-0.3        -0.17672425  0.         -1.        ],[ 0.0131002  -0.01713296],True,[-0.13667462 -0.10939155]
362,[-0.3        -0.17672425  0.         -1.        ],[ 0.00919199 -0.0193682 ],True,[-0.13667462 -0.10939155]
363,[-0.3        -0.17672425  0.         -1.        ],[ 0.0052847  -0.02160449],True,[-0.13667462 -0.10939155]
364,[-0.3        -0.17672425  0.         -1.        ],[ 0.00137833 -0.02384188],True,[-0.13667462 -0.10939155]
365,[-0.3        -0.17672425  0.         -1.        ],[-0.00252711 -0.02608041],True,[-0.13667462 -0.10939155]
366,[-0.3        -0.17672425  0.         -1.        ],[-0.00643166 -0.0283201 ],True,[-0.13667462 -0.10939155]
367,[-0.3        -0.17672425  0.         -1.        ],[-0.01033532 -0.030561  ],True,[-0.13667462 -0.10939155]
368,[-0.3        -0.17672425  0.         -1.        ],[-0.01423815 -0.03280315],True,[-0.13667462 -0.10939155]
369,[-0.3        -0.17672425  0.         -1.        ],[-0.01814018 -0.03504658],True,[-0.13667462 -0.10939155]
370,[-0.3        -0.17672425  0.         -1.        ],[-0.02204147 -0.03729132],True,[-0.13667462 -0.10939155]
371,[-0.3        -0.17672425  0.         -1.        ],[-0.02594206 -0.03953739],True,[-0.13667462 -0.10939155]
372,[-0.3        -0.17672425  0.         -1.        ],[-0.02984201 -0.04178483],True,[-0.13667462 -0.10939155]
373,[-0.3        -0.17672425  0.         -1.        ],[-0.03374138 -0.04403367],True,[-0.13667462 -0.10939155]
374,[-0.3        -0.17672425  0.         -1.        ],[-0.03764022 -0.04628392],True,[-0.13667462 -0.10939155]
375,[-0.3        -0.17672425  0.         -1.        ],[-0.04153861 -0.0485356 ],True,[-0.13667462 -0.10939155]
376,[-0.3        -0.17672425  0.         -1.        ],[-0.04543659 -0.05078873],True,[-0.13667462 -0.10939155]
377,[-0.3        -0.17672425  0.         -1.        ],[-0.04933424 -0.05304332],True,[-0.13667462 -0.10939155]
378,[-0.3        -0.17672425  0.         -1.        ],[-0.0532316  -0.05529939],True,[-0.13667462 -0.10939155]
379,[-0.3        -0.17672425  0.         -1.        ],[-0.05712876 -0.05755693],True,[-0.13667462 -0.10939155]
