step,action,eef_pos,good,target_pos
318,[-0.3        -0.14522209  0.         -1.        ],[-0.04035394  0.05006406],False,[0.05400574 0.0419799 ]
319,[-0.3        -0.14522209  0.         -1.        ],[-0.04195553  0.04873418],False,[0.05400574 0.0419799 ]
320,[-0.3        -0.14522209  0.         -1.        ],[-0.04403452  0.04729171],False,[0.05400574 0.0419799 ]
321,[-0.3        -0.14522209  0.         -1.        ],[-0.0464424   0.04573658],False,[0.05400574 0.0419799 ]
322,[-0.3        -0.14522209  0.         -1.        ],[-0.04916044  0.04408809],False,[0.05400574 0.0419799 ]
323,[-0.3        -0.14522209  0.         -1.        ],[-0.05214304  0.0423735 ],False,[0.05400574 0.0419799 ]
324,[-0.3        -0.14522209  0.         -1.        ],[-0.05536101  0.04061254],False,[0.05400574 0.0419799 ]
325,[-0.3        -0.14522209  0.         -1.        ],[-0.0587834  0.0388196],False,[0.05400574 0.0419799 ]
326,[-0.3        -0.14522209  0.         -1.        ],[-0.06237562  0.03700515],False,[0.05400574 0.0419799 ]
327,[-0.3        -0.14522209  0.         -1.        ],[-0.06610278  0.03517656],False,[0.05400574 0.0419799 ]
328,[-0.3        -0.14522209  0.         -1.        ],[-0.06993231  0.03333892],False,[0.05400574 0.0419799 ]
329,[-0.3        -0.14522209  0.         -1.        ],[-0.07383544  0.03149566],False,[0.05400574 0.0419799 ]
330,[-0.3        -0.14522209  0.         -1.        ],[-0.07778786  0.02964902],False,[0.05400574 0.0419799 ]
331,[-0.3        -0.14522209  0.         -1.        ],[-0.08176994  0.02780041],False,[0.05400574 0.0419799 ]
332,[-0.3        -0.14522209  0.         -1.        ],[-0.08576645  0.02595067],False,[0.05400574 0.0419799 ]
333,[-0.3        -0.14522209  0.         -1.        ],[-0.08976616  0.02410028],False,[0.05400574 0.0419799 ]
334,[-0.3        -0.14522209  0.         -1.        ],[-0.09376129  0.02224945],False,[0.05400574 0.0419799 ]
335,[-0.3        -0.14522209  0.         -1.        ],[-0.09774687  0.02039825],False,[0.05400574 0.0419799 ]
336,[-0.3        -0.14522209  0.         -1.        ],[-0.10172019  0.01854667],False,[0.05400574 0.0419799 ]
337,[-0.3        -0.14522209  0.         -1.        ],[-0.10568024  0.01669464],False,[0.05400574 0.0419799 ]
338,[-0.3        -0.14522209  0.         -1.        ],[-0.10962722  0.01484209],False,[0.05400574 0.0419799 ]
339,[-0.3        -0.14522209  0.         -1.        ],[-0.11356218  0.01298896],False,[0.05400574 0.0419799 ]
340,[-0.3        -0.14522209  0.         -1.        ],[-0.11748661  0.01113521],False,[0.05400574 0.0419799 ]
341,[-0.3        -0.14522209  0.         -1.        ],[-0.12140228  0.00928082],False,[0.05400574 0.0419799 ]
342,[-0.3        -0.14522209  0.         -1.        ],[-0.12531097  0.00742584],False,[0.05400574 0.0419799 ]
343,[-0.3        -0.14522209  0.         -1.        ],[-0.12921437  0.00557033],False,[0.05400574 0.0419799 ]
344,[-0.3        -0.14522209  0.         -1.        ],[-0.13311411  0.0037177 ],False,[0.05400574 0.0419799 ]
345,[-0.3        -0.14522209  0.         -1.        ],[-0.13701158  0.00186714],False,[0.05400574 0.0419799 ]
346,[-0.3        -0.14522209  0.         -1.        ],[-1.40907688e-01  1.66026884e-05],False,[0.05400574 0.0419799 ]
347,[-0.3        -0.14522209  0.         -1.        ],[-0.14480307 -0.0018331 ],False,[0.05400574 0.0419799 ]
348,[-0.3        -0.14522209  0.         -1.        ],[-0.14869817 -0.00368126],False,[0.05400574 0.0419799 ]
349,[-0.3        -0.14522209  0.         -1.        ],[-0.15259323 -0.00552747],False,[0.05400574 0.0419799 ]
350,[-0.3        -0.14522209  0.         -1.        ],[-0.15648833 -0.00737144],False,[0.05400574 0.0419799 ]
